"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/18/2024","AirNow","360850111","3","5.8","ug/m3 LC","24","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/19/2024","AirNow","360850111","3","6.7","ug/m3 LC","28","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/20/2024","AirNow","360850111","3","5.1","ug/m3 LC","21","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/21/2024","AirNow","360850111","3","6.3","ug/m3 LC","26","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/22/2024","AirNow","360850111","3","3.2","ug/m3 LC","13","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/23/2024","AirNow","360850111","3","5.6","ug/m3 LC","23","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/24/2024","AirNow","360850111","3","6.6","ug/m3 LC","28","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/25/2024","AirNow","360850111","3","4.2","ug/m3 LC","18","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/26/2024","AirNow","360850111","3","7","ug/m3 LC","29","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/27/2024","AirNow","360850111","3","10.5","ug/m3 LC","44","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/28/2024","AirNow","360850111","3","9.5","ug/m3 LC","40","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/29/2024","AirNow","360850111","3","4.8","ug/m3 LC","20","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/01/2024","AirNow","360850111","3","5.6","ug/m3 LC","23","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/02/2024","AirNow","360850111","3","2.6","ug/m3 LC","11","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/03/2024","AirNow","360850111","3","3.9","ug/m3 LC","16","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/04/2024","AirNow","360850111","3","3.9","ug/m3 LC","16","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/07/2024","AirNow","360850111","3","2","ug/m3 LC","8","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/08/2024","AirNow","360850111","3","3.4","ug/m3 LC","14","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/09/2024","AirNow","360850111","3","6.2","ug/m3 LC","26","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/10/2024","AirNow","360850111","3","1.7","ug/m3 LC","7","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/11/2024","AirNow","360850111","3","1.5","ug/m3 LC","6","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/12/2024","AirNow","360850111","3","4.4","ug/m3 LC","18","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/13/2024","AirNow","360850111","3","8","ug/m3 LC","33","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/14/2024","AirNow","360850111","3","19.8","ug/m3 LC","67","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/15/2024","AirNow","360850111","3","8.8","ug/m3 LC","37","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/16/2024","AirNow","360850111","3","5.2","ug/m3 LC","22","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/17/2024","AirNow","360850111","3","3.9","ug/m3 LC","16","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/18/2024","AirNow","360850111","3","2.3","ug/m3 LC","10","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/19/2024","AirNow","360850111","3","3.4","ug/m3 LC","14","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/20/2024","AirNow","360850111","3","5.5","ug/m3 LC","23","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/21/2024","AirNow","360850111","3","1.8","ug/m3 LC","8","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/22/2024","AirNow","360850111","3","4.4","ug/m3 LC","18","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/23/2024","AirNow","360850111","3","5.2","ug/m3 LC","22","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/24/2024","AirNow","360850111","3","3.2","ug/m3 LC","13","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/25/2024","AirNow","360850111","3","4.6","ug/m3 LC","19","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/26/2024","AirNow","360850111","3","5.4","ug/m3 LC","23","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/27/2024","AirNow","360850111","3","12.1","ug/m3 LC","51","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/28/2024","AirNow","360850111","3","7.5","ug/m3 LC","31","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/29/2024","AirNow","360850111","3","4.7","ug/m3 LC","20","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/30/2024","AirNow","360850111","3","3.8","ug/m3 LC","16","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/31/2024","AirNow","360850111","3","4.6","ug/m3 LC","19","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/01/2024","AirNow","360850111","3","8.8","ug/m3 LC","37","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/02/2024","AirNow","360850111","3","9.3","ug/m3 LC","39","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/03/2024","AirNow","360850111","3","2.8","ug/m3 LC","12","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/04/2024","AirNow","360850111","3","2.1","ug/m3 LC","9","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/05/2024","AirNow","360850111","3","1.4","ug/m3 LC","6","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/06/2024","AirNow","360850111","3","1.6","ug/m3 LC","7","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/07/2024","AirNow","360850111","3","2.4","ug/m3 LC","10","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/08/2024","AirNow","360850111","3","4.5","ug/m3 LC","19","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/09/2024","AirNow","360850111","3","7.3","ug/m3 LC","30","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/10/2024","AirNow","360850111","3","10","ug/m3 LC","42","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/11/2024","AirNow","360850111","3","10.3","ug/m3 LC","43","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/12/2024","AirNow","360850111","3","5.9","ug/m3 LC","25","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/13/2024","AirNow","360850111","3","1.4","ug/m3 LC","6","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/14/2024","AirNow","360850111","3","3.7","ug/m3 LC","15","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/15/2024","AirNow","360850111","3","5.3","ug/m3 LC","22","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/16/2024","AirNow","360850111","3","3.5","ug/m3 LC","15","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/17/2024","AirNow","360850111","3","6.8","ug/m3 LC","28","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/18/2024","AirNow","360850111","3","3.7","ug/m3 LC","15","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/19/2024","AirNow","360850111","3","5.7","ug/m3 LC","24","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/20/2024","AirNow","360850111","3","6.5","ug/m3 LC","27","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/21/2024","AirNow","360850111","3","3.4","ug/m3 LC","14","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/22/2024","AirNow","360850111","3","4.1","ug/m3 LC","17","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/23/2024","AirNow","360850111","3","4.9","ug/m3 LC","20","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/24/2024","AirNow","360850111","3","4.4","ug/m3 LC","18","FRESHKILLS WEST","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"01/01/2024","AirNow","360870005","3","10.6","ug/m3 LC","44","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/02/2024","AirNow","360870005","3","7.6","ug/m3 LC","32","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/03/2024","AirNow","360870005","3","6.9","ug/m3 LC","29","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/04/2024","AirNow","360870005","3","8","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/05/2024","AirNow","360870005","3","7.3","ug/m3 LC","30","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/06/2024","AirNow","360870005","3","9.1","ug/m3 LC","38","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/07/2024","AirNow","360870005","3","6.7","ug/m3 LC","28","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/08/2024","AirNow","360870005","3","8.7","ug/m3 LC","36","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/09/2024","AirNow","360870005","3","4.5","ug/m3 LC","19","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/10/2024","AirNow","360870005","3","7","ug/m3 LC","29","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/11/2024","AirNow","360870005","3","8.6","ug/m3 LC","36","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/12/2024","AirNow","360870005","3","7.6","ug/m3 LC","32","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/13/2024","AirNow","360870005","3","5.8","ug/m3 LC","24","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/14/2024","AirNow","360870005","3","8.3","ug/m3 LC","35","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/15/2024","AirNow","360870005","3","8","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/16/2024","AirNow","360870005","3","7.9","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/17/2024","AirNow","360870005","3","8","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/18/2024","AirNow","360870005","3","9","ug/m3 LC","38","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/19/2024","AirNow","360870005","3","9.2","ug/m3 LC","38","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/20/2024","AirNow","360870005","3","6.4","ug/m3 LC","27","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/21/2024","AirNow","360870005","3","6.8","ug/m3 LC","28","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/22/2024","AirNow","360870005","3","7.8","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/23/2024","AirNow","360870005","3","10.6","ug/m3 LC","44","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/24/2024","AirNow","360870005","3","8","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/25/2024","AirNow","360870005","3","8.2","ug/m3 LC","34","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/26/2024","AirNow","360870005","3","3.8","ug/m3 LC","16","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/27/2024","AirNow","360870005","3","5.1","ug/m3 LC","21","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/28/2024","AirNow","360870005","3","3.2","ug/m3 LC","13","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/29/2024","AirNow","360870005","3","6.6","ug/m3 LC","28","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/30/2024","AirNow","360870005","3","5.7","ug/m3 LC","24","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/31/2024","AirNow","360870005","3","6.1","ug/m3 LC","25","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/01/2024","AirNow","360870005","3","9","ug/m3 LC","38","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/02/2024","AirNow","360870005","3","7.8","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/03/2024","AirNow","360870005","3","5.3","ug/m3 LC","22","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/04/2024","AirNow","360870005","3","5","ug/m3 LC","21","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/05/2024","AirNow","360870005","3","5.1","ug/m3 LC","21","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/06/2024","AirNow","360870005","3","5.6","ug/m3 LC","23","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/07/2024","AirNow","360870005","3","6","ug/m3 LC","25","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/08/2024","AirNow","360870005","3","7.9","ug/m3 LC","33","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/09/2024","AirNow","360870005","3","8.6","ug/m3 LC","36","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/10/2024","AirNow","360870005","3","9.5","ug/m3 LC","40","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/11/2024","AirNow","360870005","3","5.8","ug/m3 LC","24","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/12/2024","AirNow","360870005","3","5.2","ug/m3 LC","22","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/13/2024","AirNow","360870005","3","4.2","ug/m3 LC","18","Rockland County","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
